year,start,end,current,coverage.fixtures.events,coverage.fixtures.lineups,coverage.fixtures.statistics_fixtures,coverage.fixtures.statistics_players,coverage.standings,coverage.players,coverage.top_scorers,coverage.top_assists,coverage.top_cards,coverage.injuries,coverage.predictions,coverage.odds,league
2013,2013-08-10,2014-06-14,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 124, 'name': 'Denmark Series - Group 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/124.png'}"
2014,2014-08-15,2015-06-20,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 124, 'name': 'Denmark Series - Group 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/124.png'}"
2015,2015-08-08,2016-06-18,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 124, 'name': 'Denmark Series - Group 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/124.png'}"
2016,2016-08-06,2017-06-17,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 124, 'name': 'Denmark Series - Group 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/124.png'}"
2017,2017-08-05,2018-06-16,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 124, 'name': 'Denmark Series - Group 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/124.png'}"
2018,2018-08-03,2019-06-15,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 124, 'name': 'Denmark Series - Group 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/124.png'}"
2019,2019-08-02,2020-06-06,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 124, 'name': 'Denmark Series - Group 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/124.png'}"
2020,2020-08-14,2021-06-26,False,True,False,False,False,True,False,False,False,False,False,True,False,"{'id': 124, 'name': 'Denmark Series - Group 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/124.png'}"
2021,2021-08-07,2022-06-18,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 124, 'name': 'Denmark Series - Group 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/124.png'}"
2022,2022-08-05,2022-11-26,True,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 124, 'name': 'Denmark Series - Group 1', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/124.png'}"
2011,2011-08-13,2012-06-23,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2012,2012-08-11,2013-06-15,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2013,2013-08-09,2014-06-14,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2014,2014-08-15,2015-06-20,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2015,2015-08-07,2016-06-18,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2016,2016-08-05,2017-06-17,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2017,2017-08-05,2018-06-16,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2018,2018-08-03,2019-06-19,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2019,2019-08-03,2020-06-06,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2020,2020-08-14,2021-06-26,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2021,2021-08-07,2022-06-18,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2022,2022-08-05,2022-11-26,True,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 125, 'name': 'Denmark Series - Group 2', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/125.png'}"
2011,2011-08-13,2012-06-23,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2012,2012-08-10,2013-06-20,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2013,2013-08-09,2014-06-14,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2014,2014-08-14,2015-06-20,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2015,2015-08-06,2016-06-18,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2016,2016-08-05,2017-06-17,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2017,2017-08-05,2018-06-16,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2018,2018-08-03,2019-06-15,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2019,2019-08-02,2020-06-06,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2020,2020-08-14,2021-05-16,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2021,2021-08-06,2022-06-18,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2022,2022-08-06,2022-11-26,True,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 126, 'name': 'Denmark Series - Group 3', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/126.png'}"
2011,2011-08-07,2012-05-20,False,True,False,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2012,2012-07-29,2013-05-19,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2013,2013-08-11,2014-05-04,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2014,2014-08-02,2015-05-24,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2015,2015-08-01,2016-05-22,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2016,2016-07-30,2017-05-28,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2017,2017-07-30,2018-05-19,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2018,2018-07-28,2019-06-02,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2019,2019-07-27,2020-04-23,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2020,2020-09-27,2021-05-20,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2021,2021-08-08,2022-05-29,False,True,True,False,False,True,True,True,True,True,False,True,False,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2022,2022-07-31,2022-11-13,True,True,False,False,False,True,True,True,True,True,False,True,True,"{'id': 234, 'name': 'Liga Nacional', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/234.png'}"
2011,2011-09-03,2012-04-15,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 381, 'name': 'HKFA 1st Division', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/381.png'}"
2012,2012-09-09,2013-05-05,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 381, 'name': 'HKFA 1st Division', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/381.png'}"
2013,2013-09-14,2014-04-27,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 381, 'name': 'HKFA 1st Division', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/381.png'}"
2014,2014-09-07,2015-06-12,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 381, 'name': 'HKFA 1st Division', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/381.png'}"
2015,2015-09-06,2016-05-15,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 381, 'name': 'HKFA 1st Division', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/381.png'}"
2016,2016-09-10,2017-05-14,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 381, 'name': 'HKFA 1st Division', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/381.png'}"
2017,2017-09-02,2018-05-20,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 381, 'name': 'HKFA 1st Division', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/381.png'}"
2018,2018-09-09,2019-05-12,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 381, 'name': 'HKFA 1st Division', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/381.png'}"
2019,2019-09-07,2020-05-10,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 381, 'name': 'HKFA 1st Division', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/381.png'}"
2020,2020-11-22,2021-06-20,False,False,False,False,False,True,False,False,False,False,False,True,False,"{'id': 381, 'name': 'HKFA 1st Division', 'type': 'League', 'logo': 'https://media.api-sports.io/football/leagues/381.png'}"
